,datetime,machineID,volt,rotate,pressure,vibration,failure,failure_binary,id_falla
137214,2015-09-20 01:00:00,21,156.825360268717,507.479702676325,92.2081054903409,62.1028884300018,4,1,118
137470,2015-09-30 17:00:00,21,178.804950438025,539.638990561868,93.5323581753133,44.2930228147365,0,0,119
137471,2015-09-30 18:00:00,21,165.087887347118,466.467720611451,96.4213964079199,42.0296522449664,0,0,119
137472,2015-09-30 19:00:00,21,172.858818702305,365.458871758316,94.7832720011323,41.0763328967075,0,0,119
137473,2015-09-30 20:00:00,21,185.822166842857,460.033256164044,90.6487242163282,47.2037941854537,0,0,119
137474,2015-09-30 21:00:00,21,170.194622937497,426.238949678659,99.2305254190479,45.1717087448438,0,0,119
137475,2015-09-30 22:00:00,21,159.416799747188,373.210513085006,96.861212937421,46.758533432725,0,0,119
137476,2015-09-30 23:00:00,21,194.454992709519,462.294128541304,108.106790717155,29.0817183041601,0,0,119
137477,2015-01-01 06:00:00,22,203.13525691795,452.90040238789,98.4358691126379,35.1653590640383,0,0,119
137478,2015-01-01 07:00:00,22,198.898327937719,391.3145874635,97.6684491322449,49.5456802387681,0,0,119
137479,2015-01-01 08:00:00,22,186.982406619877,430.093824560298,90.3621719849549,44.0291434601704,0,0,119
137480,2015-01-01 09:00:00,22,189.447104797985,524.303493633088,95.8532872553101,37.0351605875838,0,0,119
137481,2015-01-01 10:00:00,22,180.122979985634,470.723391494937,99.2450075178781,40.6397772074894,0,0,119
137482,2015-01-01 11:00:00,22,186.133663484441,421.586476977847,92.7387567257593,38.6830025331595,0,0,119
137483,2015-01-01 12:00:00,22,209.004547040861,403.865640498365,127.482278084628,41.7301520796266,0,0,119
137484,2015-01-01 13:00:00,22,178.114966769395,457.905482047574,107.414434253047,46.5264808515826,0,0,119
137485,2015-01-01 14:00:00,22,176.059363069741,483.590930927509,93.5106623355979,38.9151858376366,0,0,119
137486,2015-01-01 15:00:00,22,190.229146635813,463.776530269985,84.5229523432886,40.8495769686173,0,0,119
137487,2015-01-01 16:00:00,22,174.359532155887,417.146270158883,99.7611973745912,41.3892102210053,0,0,119
137488,2015-01-01 17:00:00,22,206.797353613222,529.673734866728,90.0627857825531,45.9293431892754,0,0,119
137489,2015-01-01 18:00:00,22,205.97232039891,447.194456514597,75.5426242996091,44.2708383908425,0,0,119
137490,2015-01-01 19:00:00,22,221.624727548131,540.532921042305,97.2331562862917,42.5637436641585,0,0,119
137491,2015-01-01 20:00:00,22,173.973033372611,482.044979517916,98.6028963731207,44.2466668481706,0,0,119
137492,2015-01-01 21:00:00,22,190.125727035098,489.913107151769,107.588252412724,45.0644293986112,0,0,119
137493,2015-01-01 22:00:00,22,171.72001757374,451.53733093784,106.522057453709,34.6101103602372,0,0,119
137494,2015-01-01 23:00:00,22,207.98166314794,479.847224754237,115.388975721834,40.8154344378757,1,1,119
138313,2015-02-05 02:00:00,22,186.122462366482,454.554276878119,120.1265250763,41.6161267038119,0,0,120
138314,2015-02-05 03:00:00,22,202.036440067109,486.871579512986,123.154979933497,36.9868769931306,0,0,120
138315,2015-02-05 04:00:00,22,168.243087124194,487.52688055078,131.451252129792,38.3535892626993,0,0,120
138316,2015-02-05 05:00:00,22,163.443759464367,463.550789993843,116.908685071273,48.5074046533555,0,0,120
138317,2015-02-05 06:00:00,22,167.213192247273,447.555210230149,118.876031204318,43.4657892632432,0,0,120
138318,2015-02-05 07:00:00,22,174.345665046698,532.669099294308,139.153595824547,40.0913273059535,0,0,120
138319,2015-02-05 08:00:00,22,167.94638241373,366.396309921443,121.151513521169,33.9217515213448,0,0,120
138320,2015-02-05 09:00:00,22,193.62874056425,554.689937234269,133.638940873204,47.4815349389661,0,0,120
138321,2015-02-05 10:00:00,22,160.285469868434,537.094940704839,110.445655962201,40.073130854833,0,0,120
138322,2015-02-05 11:00:00,22,189.658300536113,380.043682476992,119.200057602485,40.8391054875506,0,0,120
138323,2015-02-05 12:00:00,22,181.0036127958,418.32758504659,121.180971785057,43.1924480007921,0,0,120
138324,2015-02-05 13:00:00,22,179.955559693963,468.854058486385,129.581930841613,35.4105612839492,0,0,120
138325,2015-02-05 14:00:00,22,177.826590770063,462.095094568103,113.54384977832,46.4354472526613,0,0,120
138326,2015-02-05 15:00:00,22,160.449195981783,448.755326295658,130.080737624521,37.9931383670567,0,0,120
138327,2015-02-05 16:00:00,22,170.155218739465,501.577653550144,136.760868923428,36.3446050246042,0,0,120
138328,2015-02-05 17:00:00,22,139.613551952216,377.265612469252,133.987951719495,44.9569832778689,0,0,120
138329,2015-02-05 18:00:00,22,169.653775611945,390.151170402602,108.665356205188,44.3512691724574,0,0,120
138330,2015-02-05 19:00:00,22,211.391376971072,342.562037502369,135.04695048108,44.8636421058806,0,0,120
138331,2015-02-05 20:00:00,22,181.553575842078,472.329018511991,111.994996990692,46.1447977909121,0,0,120
138332,2015-02-05 21:00:00,22,193.839713149128,523.621470120503,128.612728395075,39.3581960730174,0,0,120
138333,2015-02-05 22:00:00,22,149.986469335908,392.22757112631,115.485136425207,34.2988960383401,0,0,120
138334,2015-02-05 23:00:00,22,152.3798083692,450.942599207866,114.26538400119,41.9644666629843,0,0,120
138335,2015-02-06 00:00:00,22,165.663101081191,459.436425438595,114.423806789023,42.4356557483563,0,0,120
138336,2015-02-06 01:00:00,22,150.478764049606,495.948647426544,121.095388086117,41.2254451037107,0,0,120
138337,2015-02-06 02:00:00,22,177.33535951187,453.200456510513,128.332879282123,36.6775251773646,3,1,120
139392,2015-03-22 01:00:00,22,155.988948037342,314.155702046697,98.1231202064555,49.0172869434364,0,0,121
139393,2015-03-22 02:00:00,22,181.910436396984,393.4461538509,100.500648496133,57.5024302893906,0,0,121
139394,2015-03-22 03:00:00,22,154.794119353447,312.350765590035,112.649036586201,51.4082702946978,0,0,121
139395,2015-03-22 04:00:00,22,180.37997851458,343.070630282452,103.167220798559,51.1004810247566,0,0,121
139396,2015-03-22 05:00:00,22,176.693112137407,343.216688998222,102.583024758276,49.918969797338,0,0,121
139397,2015-03-22 06:00:00,22,162.19854309379,347.569475983133,114.611477299716,46.718897505288,0,0,121
139398,2015-03-22 07:00:00,22,169.47949390754,381.070150829908,105.368125160179,43.5843526662419,0,0,121
139399,2015-03-22 08:00:00,22,170.715209072098,381.338726677833,104.330668081454,50.783060505355,0,0,121
139400,2015-03-22 09:00:00,22,147.12877306738,374.199147676271,109.068513520614,49.8866034102781,0,0,121
139401,2015-03-22 10:00:00,22,179.528197548174,359.032159253669,96.9255462021475,51.546554154426,0,0,121
139402,2015-03-22 11:00:00,22,162.255554547963,403.943457381091,92.8460874178416,56.8368412992218,0,0,121
139403,2015-03-22 12:00:00,22,158.370049043129,248.260674568784,84.481996307542,53.9202958874285,0,0,121
139404,2015-03-22 13:00:00,22,169.546334305578,404.451616124651,96.0382513102313,49.644193150243,0,0,121
139405,2015-03-22 14:00:00,22,188.856180701918,324.379038545888,90.8934739375176,53.545529558445,0,0,121
139406,2015-03-22 15:00:00,22,157.109875608043,263.866627553066,102.533015209149,52.0411485534779,0,0,121
139407,2015-03-22 16:00:00,22,186.530460739274,322.144556967216,93.6728307977192,50.2189159099579,0,0,121
139408,2015-03-22 17:00:00,22,173.534486458108,428.120753101558,97.8043040578571,48.9799519970139,0,0,121
139409,2015-03-22 18:00:00,22,168.571877567116,420.180883793703,103.799227760356,52.5104089535544,0,0,121
139410,2015-03-22 19:00:00,22,179.906569310717,434.040837138131,115.863909816089,47.0286720661267,0,0,121
139411,2015-03-22 20:00:00,22,174.225864069174,359.424612365798,102.518227247173,51.1224208120293,0,0,121
139412,2015-03-22 21:00:00,22,175.106033542113,340.984185947581,93.9854732955348,61.2067453821323,0,0,121
139413,2015-03-22 22:00:00,22,193.129245585355,285.138728203494,96.5983317941921,50.3970736056368,0,0,121
139414,2015-03-22 23:00:00,22,156.563936190064,370.561183203699,103.455972909131,48.4677166572123,0,0,121
139415,2015-03-23 00:00:00,22,175.682448723885,387.797213011505,72.087985250858,40.1263761550366,0,0,121
139416,2015-03-23 01:00:00,22,163.847475071819,349.965014260022,114.668478184383,48.8101948780393,2,1,121
139396,2015-03-22 05:00:00,22,176.693112137407,343.216688998222,102.583024758276,49.918969797338,0,0,122
139397,2015-03-22 06:00:00,22,162.19854309379,347.569475983133,114.611477299716,46.718897505288,0,0,122
139398,2015-03-22 07:00:00,22,169.47949390754,381.070150829908,105.368125160179,43.5843526662419,0,0,122
139399,2015-03-22 08:00:00,22,170.715209072098,381.338726677833,104.330668081454,50.783060505355,0,0,122
139400,2015-03-22 09:00:00,22,147.12877306738,374.199147676271,109.068513520614,49.8866034102781,0,0,122
139401,2015-03-22 10:00:00,22,179.528197548174,359.032159253669,96.9255462021475,51.546554154426,0,0,122
139402,2015-03-22 11:00:00,22,162.255554547963,403.943457381091,92.8460874178416,56.8368412992218,0,0,122
139403,2015-03-22 12:00:00,22,158.370049043129,248.260674568784,84.481996307542,53.9202958874285,0,0,122
139404,2015-03-22 13:00:00,22,169.546334305578,404.451616124651,96.0382513102313,49.644193150243,0,0,122
139405,2015-03-22 14:00:00,22,188.856180701918,324.379038545888,90.8934739375176,53.545529558445,0,0,122
139406,2015-03-22 15:00:00,22,157.109875608043,263.866627553066,102.533015209149,52.0411485534779,0,0,122
139407,2015-03-22 16:00:00,22,186.530460739274,322.144556967216,93.6728307977192,50.2189159099579,0,0,122
139408,2015-03-22 17:00:00,22,173.534486458108,428.120753101558,97.8043040578571,48.9799519970139,0,0,122
139409,2015-03-22 18:00:00,22,168.571877567116,420.180883793703,103.799227760356,52.5104089535544,0,0,122
139410,2015-03-22 19:00:00,22,179.906569310717,434.040837138131,115.863909816089,47.0286720661267,0,0,122
139411,2015-03-22 20:00:00,22,174.225864069174,359.424612365798,102.518227247173,51.1224208120293,0,0,122
139412,2015-03-22 21:00:00,22,175.106033542113,340.984185947581,93.9854732955348,61.2067453821323,0,0,122
139413,2015-03-22 22:00:00,22,193.129245585355,285.138728203494,96.5983317941921,50.3970736056368,0,0,122
139414,2015-03-22 23:00:00,22,156.563936190064,370.561183203699,103.455972909131,48.4677166572123,0,0,122
139415,2015-03-23 00:00:00,22,175.682448723885,387.797213011505,72.087985250858,40.1263761550366,0,0,122
139416,2015-03-23 01:00:00,22,163.847475071819,349.965014260022,114.668478184383,48.8101948780393,0,0,122
139417,2015-03-23 02:00:00,22,164.270120887853,302.951005261373,99.5506746600103,53.5502232174595,0,0,122
139418,2015-03-23 03:00:00,22,179.164936628307,305.641075028523,107.447327039386,53.1439565376878,0,0,122
139419,2015-03-23 04:00:00,22,176.593160525234,275.623162617883,115.401696909321,59.4941784015634,0,0,122
139420,2015-03-23 05:00:00,22,181.480631974025,363.577494769215,100.400157763785,40.0775595961594,4,1,122
139753,2015-04-06 01:00:00,22,147.895118267921,444.957076618462,131.862524221901,37.8431184711633,0,0,123
139754,2015-04-06 02:00:00,22,169.55267963618,444.735111640737,145.415957449253,24.1682257561738,0,0,123
139755,2015-04-06 03:00:00,22,155.47883246028,457.279848320298,140.004205454731,36.9532183136534,0,0,123
139756,2015-04-06 04:00:00,22,151.094950198868,503.205311187938,123.449221283566,36.709030368167,0,0,123
139757,2015-04-06 05:00:00,22,165.519770941805,400.193080530251,130.510058070203,37.3954280183421,0,0,123
139758,2015-04-06 06:00:00,22,204.187843226974,469.57642196737,135.967730842211,35.3754513106414,0,0,123
139759,2015-04-06 07:00:00,22,170.98775330793,347.235140983009,134.745245195141,38.186356521073,0,0,123
139760,2015-04-06 08:00:00,22,177.257366453577,446.499894974202,112.865897136026,39.8415711878317,0,0,123
139761,2015-04-06 09:00:00,22,153.056009610866,391.681527880055,134.708569888143,41.3534542675787,0,0,123
139762,2015-04-06 10:00:00,22,164.503263541353,466.575063535067,130.855803161779,37.0134556835675,0,0,123
139763,2015-04-06 11:00:00,22,163.298477373085,406.469036468941,122.503218131256,43.5856499301248,0,0,123
139764,2015-04-06 12:00:00,22,177.58846926965,418.042943292403,126.72987156512,50.0320152712185,0,0,123
139765,2015-04-06 13:00:00,22,171.140657769412,491.648124144732,136.144477302184,37.028696078869,0,0,123
139766,2015-04-06 14:00:00,22,177.081325777625,496.270020878536,91.6409534537785,25.330217852548,0,0,123
139767,2015-04-06 15:00:00,22,171.772493873234,574.336373274764,112.496170196236,41.9455173669495,0,0,123
139768,2015-04-06 16:00:00,22,184.087248373347,411.060728817087,107.993601027816,48.827112285803,0,0,123
139769,2015-04-06 17:00:00,22,148.345820155335,499.194945322856,120.496726996426,40.4964324856824,0,0,123
139770,2015-04-06 18:00:00,22,168.317203769816,448.209154961843,124.734070917486,45.8533559415925,0,0,123
139771,2015-04-06 19:00:00,22,162.317891699606,394.079877499192,117.848910479743,34.9366878807124,0,0,123
139772,2015-04-06 20:00:00,22,182.448516975488,438.877103728769,122.726748946716,41.8483528939012,0,0,123
139773,2015-04-06 21:00:00,22,175.237035661558,422.750872310025,138.136543270468,49.0123785639484,0,0,123
139774,2015-04-06 22:00:00,22,175.537129009284,453.386842521837,126.938106112225,44.5484575634126,0,0,123
139775,2015-04-06 23:00:00,22,182.223838032882,519.664146695349,121.427270075222,49.0724035137082,0,0,123
139776,2015-04-07 00:00:00,22,172.464148601373,394.937220101258,132.147326519323,41.1437974049796,0,0,123
139777,2015-04-07 01:00:00,22,148.564181079162,461.32194996467,113.483707994524,37.1120014365668,3,1,123
140115,2015-04-21 03:00:00,22,152.790977396942,405.879033642381,94.1519663676868,37.7288294550541,0,0,124
140116,2015-04-21 04:00:00,22,169.732378227834,342.586153843423,102.920760376036,47.4150953591367,0,0,124
140117,2015-04-21 05:00:00,22,176.11587779165,317.613744357147,102.794005798532,36.0453989908462,0,0,124
140118,2015-04-21 06:00:00,22,183.545847045725,442.127438356951,92.9189433046943,44.5441693695397,0,0,124
140119,2015-04-21 07:00:00,22,177.443501388171,404.547905039727,88.3871550015403,32.9558660308001,0,0,124
140120,2015-04-21 08:00:00,22,162.3973677865,388.841399145059,98.3656617537799,38.7839904238894,0,0,124
140121,2015-04-21 09:00:00,22,165.470330083932,419.741336005461,94.7533921880136,40.2878390379723,0,0,124
140122,2015-04-21 10:00:00,22,169.522987250289,482.172844567998,95.3041168572357,33.5890176686858,0,0,124
140123,2015-04-21 11:00:00,22,175.917574777194,498.087983698169,103.376656599512,41.0830301302108,0,0,124
140124,2015-04-21 12:00:00,22,198.00125146801,381.143740660441,89.9922780045072,36.3375907853168,0,0,124
140125,2015-04-21 13:00:00,22,163.755688296215,341.796693800499,89.3479245329718,31.7208690698811,0,0,124
140126,2015-04-21 14:00:00,22,166.868408600417,321.095412671493,123.850484987677,44.6204880696335,0,0,124
140127,2015-04-21 15:00:00,22,189.846335290317,406.869834722555,91.9593690540871,41.8621464296113,0,0,124
140128,2015-04-21 16:00:00,22,187.035484641863,339.281723085716,89.1180710394126,38.3189235177426,0,0,124
140129,2015-04-21 17:00:00,22,173.422811814062,305.17515612896,111.897805364595,45.2686353316865,0,0,124
140130,2015-04-21 18:00:00,22,143.845963070543,381.882250579411,82.4374005769535,40.1387635490187,0,0,124
140131,2015-04-21 19:00:00,22,160.334623299401,448.670545989794,107.383953265673,43.2927322328227,0,0,124
140132,2015-04-21 20:00:00,22,164.522531408767,435.920912601097,89.3980357287228,47.9092494921964,0,0,124
140133,2015-04-21 21:00:00,22,164.604385954179,369.471348646813,107.943939092511,39.8225581658007,0,0,124
140134,2015-04-21 22:00:00,22,182.071139969796,382.051981463516,78.1123892713413,37.2408218426633,0,0,124
140135,2015-04-21 23:00:00,22,169.42598725799,376.111736836387,101.86857426082,37.3388913922655,0,0,124
140136,2015-04-22 00:00:00,22,160.813223529422,339.316763919387,82.2192236283169,40.3233990189975,0,0,124
140137,2015-04-22 01:00:00,22,165.180901653833,406.354539206872,102.519359258869,44.3440961109902,0,0,124
140138,2015-04-22 02:00:00,22,176.867519165949,333.940145553658,105.692865190465,39.1914915309027,0,0,124
140139,2015-04-22 03:00:00,22,182.286655673616,347.079480103523,84.0127279208826,36.0496307887444,2,1,124
140836,2015-05-21 04:00:00,22,192.618981277742,407.08249428513,118.876737547544,36.3046170925912,0,0,125
140837,2015-05-21 05:00:00,22,180.69098067648,491.666714141,120.789019369399,46.8530048626073,0,0,125
140838,2015-05-21 06:00:00,22,174.616102606468,506.359805802609,133.131859210318,35.7461690499613,0,0,125
140839,2015-05-21 07:00:00,22,179.254644384767,473.589948291973,128.268763909061,37.8074456332768,0,0,125
140840,2015-05-21 08:00:00,22,186.791100649096,402.637189830462,124.568583369927,46.9406632568416,0,0,125
140841,2015-05-21 09:00:00,22,190.085156761359,422.108918567226,141.663164559458,43.0516071303308,0,0,125
140842,2015-05-21 10:00:00,22,175.841762455201,542.445001219978,140.894358514212,41.0433125960436,0,0,125
140843,2015-05-21 11:00:00,22,195.048632082553,459.42330484941,101.175077260005,38.366281576911,0,0,125
140844,2015-05-21 12:00:00,22,211.82529079107,492.886280826974,128.631253519019,40.8228942173528,0,0,125
140845,2015-05-21 13:00:00,22,146.485606854952,491.128955406588,125.43784909952,36.199049834018,0,0,125
140846,2015-05-21 14:00:00,22,188.362693413559,407.228882410329,114.490907621279,32.8016097162071,0,0,125
140847,2015-05-21 15:00:00,22,188.315928443113,418.589361997359,116.942565716402,41.4974369158721,0,0,125
140848,2015-05-21 16:00:00,22,187.617188354209,451.64452113368,128.38735197412,42.2770664408652,0,0,125
140849,2015-05-21 17:00:00,22,180.64019924141,495.36526404195,126.093963200281,47.9487890565926,0,0,125
140850,2015-05-21 18:00:00,22,174.501759838858,358.203027291136,127.320571777135,38.2956019683496,0,0,125
140851,2015-05-21 19:00:00,22,175.176721505513,475.855139671163,115.183377777916,38.981401143764,0,0,125
140852,2015-05-21 20:00:00,22,169.365325570217,467.488030833191,115.918036573001,46.5064844410575,0,0,125
140853,2015-05-21 21:00:00,22,196.943407227973,394.860241170399,128.722650678554,28.9008480678638,0,0,125
140854,2015-05-21 22:00:00,22,203.464588355713,422.797889370395,133.040338656173,39.962851160333,0,0,125
140855,2015-05-21 23:00:00,22,184.104209699055,410.236949895408,128.961843805437,43.5545303779047,0,0,125
140856,2015-05-22 00:00:00,22,212.201988390396,471.475926220271,114.960406690735,39.8744913859176,0,0,125
140857,2015-05-22 01:00:00,22,175.633238695392,508.552543263769,112.545467452731,42.2160305127519,0,0,125
140858,2015-05-22 02:00:00,22,200.388483343519,354.285360042212,124.93783703538,53.140649691541,0,0,125
140859,2015-05-22 03:00:00,22,170.785908212658,540.068765380511,136.232256338668,39.0846036569221,0,0,125
140860,2015-05-22 04:00:00,22,168.145672671702,364.22062524146,134.527050786988,38.9696237271326,1,1,125
140838,2015-05-21 06:00:00,22,174.616102606468,506.359805802609,133.131859210318,35.7461690499613,0,0,126
140839,2015-05-21 07:00:00,22,179.254644384767,473.589948291973,128.268763909061,37.8074456332768,0,0,126
140840,2015-05-21 08:00:00,22,186.791100649096,402.637189830462,124.568583369927,46.9406632568416,0,0,126
140841,2015-05-21 09:00:00,22,190.085156761359,422.108918567226,141.663164559458,43.0516071303308,0,0,126
140842,2015-05-21 10:00:00,22,175.841762455201,542.445001219978,140.894358514212,41.0433125960436,0,0,126
140843,2015-05-21 11:00:00,22,195.048632082553,459.42330484941,101.175077260005,38.366281576911,0,0,126
140844,2015-05-21 12:00:00,22,211.82529079107,492.886280826974,128.631253519019,40.8228942173528,0,0,126
140845,2015-05-21 13:00:00,22,146.485606854952,491.128955406588,125.43784909952,36.199049834018,0,0,126
140846,2015-05-21 14:00:00,22,188.362693413559,407.228882410329,114.490907621279,32.8016097162071,0,0,126
140847,2015-05-21 15:00:00,22,188.315928443113,418.589361997359,116.942565716402,41.4974369158721,0,0,126
140848,2015-05-21 16:00:00,22,187.617188354209,451.64452113368,128.38735197412,42.2770664408652,0,0,126
140849,2015-05-21 17:00:00,22,180.64019924141,495.36526404195,126.093963200281,47.9487890565926,0,0,126
140850,2015-05-21 18:00:00,22,174.501759838858,358.203027291136,127.320571777135,38.2956019683496,0,0,126
140851,2015-05-21 19:00:00,22,175.176721505513,475.855139671163,115.183377777916,38.981401143764,0,0,126
140852,2015-05-21 20:00:00,22,169.365325570217,467.488030833191,115.918036573001,46.5064844410575,0,0,126
140853,2015-05-21 21:00:00,22,196.943407227973,394.860241170399,128.722650678554,28.9008480678638,0,0,126
140854,2015-05-21 22:00:00,22,203.464588355713,422.797889370395,133.040338656173,39.962851160333,0,0,126
140855,2015-05-21 23:00:00,22,184.104209699055,410.236949895408,128.961843805437,43.5545303779047,0,0,126
140856,2015-05-22 00:00:00,22,212.201988390396,471.475926220271,114.960406690735,39.8744913859176,0,0,126
140857,2015-05-22 01:00:00,22,175.633238695392,508.552543263769,112.545467452731,42.2160305127519,0,0,126
140858,2015-05-22 02:00:00,22,200.388483343519,354.285360042212,124.93783703538,53.140649691541,0,0,126
140859,2015-05-22 03:00:00,22,170.785908212658,540.068765380511,136.232256338668,39.0846036569221,0,0,126
140860,2015-05-22 04:00:00,22,168.145672671702,364.22062524146,134.527050786988,38.9696237271326,0,0,126
140861,2015-05-22 05:00:00,22,208.581780930143,465.61047746388,133.958873833105,35.9504723926798,0,0,126
140862,2015-05-22 06:00:00,22,227.014488048557,401.531774035668,131.039696307766,33.6140670588033,3,1,126
141557,2015-06-20 04:00:00,22,162.790071893587,494.213607175792,105.493009056626,48.1671327846667,0,0,127
141558,2015-06-20 05:00:00,22,144.021083419936,443.811973796567,125.154998031181,45.3557701834207,0,0,127
141559,2015-06-20 06:00:00,22,144.988305612585,558.85050467631,95.5956288687657,42.522923696132,0,0,127
141560,2015-06-20 07:00:00,22,162.114707411881,426.379999866935,84.9201172731182,53.6586367623031,0,0,127
141561,2015-06-20 08:00:00,22,179.683915616288,447.249302887234,102.836716114547,50.6893917014431,0,0,127
141562,2015-06-20 09:00:00,22,147.565276613502,471.498712089354,94.1061154420934,50.5857420990302,0,0,127
141563,2015-06-20 10:00:00,22,154.548325573598,390.78650435364,99.0169349009129,45.3832206646945,0,0,127
141564,2015-06-20 11:00:00,22,193.068109646946,396.071872937977,110.092701375679,42.5474247297795,0,0,127
141565,2015-06-20 12:00:00,22,139.424079946439,416.28449972506,93.3239328873577,49.2779292414227,0,0,127
141566,2015-06-20 13:00:00,22,206.269185244005,379.421487892289,119.895191588218,53.7873681878512,0,0,127
141567,2015-06-20 14:00:00,22,191.868527464781,436.59594995247,97.4263239795257,49.5675484511922,0,0,127
141568,2015-06-20 15:00:00,22,189.411031612451,502.480306384239,109.264474776234,49.0250465613747,0,0,127
141569,2015-06-20 16:00:00,22,183.036356337975,389.206625484949,126.601013311805,52.3160125399357,0,0,127
141570,2015-06-20 17:00:00,22,210.216553551306,491.967982923088,104.296175979593,46.8728234159676,0,0,127
141571,2015-06-20 18:00:00,22,201.714445464118,534.464210155531,111.016909861366,58.7062264164809,0,0,127
141572,2015-06-20 19:00:00,22,192.568266057429,456.344452117756,91.2107824676191,44.6486933189772,0,0,127
141573,2015-06-20 20:00:00,22,201.705702175517,375.603382573692,89.9332689605915,40.3290581669725,0,0,127
141574,2015-06-20 21:00:00,22,173.892105203813,503.424817846807,117.794772887219,53.7538289831324,0,0,127
141575,2015-06-20 22:00:00,22,187.178920519253,493.796756694768,95.7233328511894,45.0003365428706,0,0,127
141576,2015-06-20 23:00:00,22,183.520673746861,420.740099572893,93.3783872619351,50.5222489980023,0,0,127
141577,2015-06-21 00:00:00,22,184.760113813438,463.529464825923,91.0264059866563,57.3157564239791,0,0,127
141578,2015-06-21 01:00:00,22,172.995690934725,488.675593542863,120.51918074633,52.2191585830482,0,0,127
141579,2015-06-21 02:00:00,22,165.078874781801,408.028403817932,102.873262991492,49.6911030811348,0,0,127
141580,2015-06-21 03:00:00,22,185.232263943644,510.274554100155,92.2442079929737,48.6493171147182,0,0,127
141581,2015-06-21 04:00:00,22,170.318199090591,431.059499419224,97.5777262716256,47.5741552506905,4,1,127
141917,2015-07-05 04:00:00,22,157.388571895697,344.312646216826,105.632416413499,46.0604099661436,0,0,128
141918,2015-07-05 05:00:00,22,165.094318318253,369.277583499905,114.545675843131,44.0529247507334,0,0,128
141919,2015-07-05 06:00:00,22,178.145128075727,332.023768318853,98.1803078219245,37.2047820249151,0,0,128
141920,2015-07-05 07:00:00,22,171.429537977321,420.857029560595,99.065886136691,42.965280546878,0,0,128
141921,2015-07-05 08:00:00,22,180.184132684074,412.864590594879,92.2786447112427,33.8569668473405,0,0,128
141922,2015-07-05 09:00:00,22,165.407155041865,398.232476332115,90.9450646783357,30.3549982486199,0,0,128
141923,2015-07-05 10:00:00,22,199.257315391214,365.712647098638,99.7464661063216,32.8557960883204,0,0,128
141924,2015-07-05 11:00:00,22,159.969737133958,341.118777662589,130.605780897804,37.5750922924413,0,0,128
141925,2015-07-05 12:00:00,22,175.961446363028,329.314010153319,103.312925894412,31.0466876806257,0,0,128
141926,2015-07-05 13:00:00,22,151.035647163435,391.115793025821,93.5217894958702,39.9341426392745,0,0,128
141927,2015-07-05 14:00:00,22,179.391541764347,340.777669669595,93.7812141959143,25.5576037859533,0,0,128
141928,2015-07-05 15:00:00,22,160.781562157119,389.681052577102,100.815987783706,46.6706277734059,0,0,128
141929,2015-07-05 16:00:00,22,170.239945201037,451.686109569916,98.0369660109797,37.3215427982211,0,0,128
141930,2015-07-05 17:00:00,22,132.64006320152,369.628322874979,117.363928222835,27.5421658523784,0,0,128
141931,2015-07-05 18:00:00,22,176.601918157022,348.237301819818,101.292040627639,34.0771417144068,0,0,128
141932,2015-07-05 19:00:00,22,198.688679647886,371.677803349501,90.421726259032,40.3354495433646,0,0,128
141933,2015-07-05 20:00:00,22,158.867006527415,403.432270410523,92.1198288174865,38.6671840770155,0,0,128
141934,2015-07-05 21:00:00,22,188.810910047343,338.076976710595,107.043571106814,48.6935862621372,0,0,128
141935,2015-07-05 22:00:00,22,156.922573195701,422.369880677458,89.2293437000274,34.9645082995707,0,0,128
141936,2015-07-05 23:00:00,22,182.449284903458,379.219042301405,92.0239989871029,41.0367178555643,0,0,128
141937,2015-07-06 00:00:00,22,178.450662169616,343.130863025397,94.4919453639674,44.2762234880908,0,0,128
141938,2015-07-06 01:00:00,22,172.048370614533,311.935047923095,110.642009696231,38.6706735991679,0,0,128
141939,2015-07-06 02:00:00,22,165.696351602253,356.085236387357,88.4625301461085,37.7499584749869,0,0,128
141940,2015-07-06 03:00:00,22,166.584388709097,322.022147365264,98.966675586161,40.624284073712,0,0,128
141941,2015-07-06 04:00:00,22,165.942956983018,374.277372742036,111.187535578799,31.2358680499543,2,1,128
142634,2015-08-04 01:00:00,22,167.796961115373,426.375034774987,87.3830701602673,53.1546492124416,0,0,129
142635,2015-08-04 02:00:00,22,173.959499721404,495.020159325787,108.263463843465,54.4223421689493,0,0,129
142636,2015-08-04 03:00:00,22,160.609114851155,445.826864299843,100.258940026497,51.1769684685088,0,0,129
142637,2015-08-04 04:00:00,22,157.283049823796,433.225629652742,118.475609290161,53.724982004506,0,0,129
142638,2015-08-04 05:00:00,22,175.131546248568,427.180233042006,106.455730068759,57.0360666336237,0,0,129
142639,2015-08-04 06:00:00,22,175.050964770339,354.041172097943,94.2429857113228,48.4871671747496,0,0,129
142640,2015-08-04 07:00:00,22,147.851107987172,433.142435771859,90.9220387182754,53.3952470753286,0,0,129
142641,2015-08-04 08:00:00,22,199.765047910934,490.790628963896,89.2505041167416,49.1042802424451,0,0,129
142642,2015-08-04 09:00:00,22,164.45212921022,382.153642097639,111.40880313993,48.8071280548154,0,0,129
142643,2015-08-04 10:00:00,22,154.606543120538,403.394035548078,83.4970816908091,56.7622203731015,0,0,129
142644,2015-08-04 11:00:00,22,146.83440847567,504.953256554472,108.308671106657,49.1165956677706,0,0,129
